date,article_count,avg_sentiment_score,bullish_count,bearish_count,neutral_count,bullish_ratio,bearish_ratio,avg_urgency_score,breaking_news_count,high_urgency_count,sentiment_std,open,high,low,close,volume,daily_return,rsi_14,macd,macd_signal,sma_20,sma_50,bollinger_upper,bollinger_lower,atr_14,volatility_20d,trend_direction,next_day_return,return_2d,return_5d,price_up,sentiment_bullish,high_bullish,high_bearish,price_range,abs_return
2024-10-22,8,16.4,6,1,0,0.75,0.125,6.0,0,0,12.2137,2731.7,2746.0,2728.6001,2744.2,93,0.007748,72.179,38.457,33.371,2661.3,2579.894,2731.3454,2591.2546,21.7286,0.006925,bullish,-0.010859,-0.003389002259310492,0.008818562786968798,0,1,1,0,0.006369623311490972,0.007748
2024-10-23,9,10.2444,5,4,0,0.5556,0.4444,5.5556,0,0,16.4596,2742.5,2742.5,2714.2,2714.3999,18,-0.010859,62.0025,38.2158,34.34,2664.06,2584.848,2737.9989,2590.1212,22.65,0.007465,bullish,0.007552,0.009762747191377263,0.027298888420972833,1,1,0,0,0.010319051959890677,0.010859
2024-10-24,9,7.3111,6,0,0,0.6667,0.0,10.6667,0,0,5.0241,2729.0,2736.1001,2729.0,2734.8999,27,0.007552,67.9709,39.2267,35.3173,2667.31,2590.758,2747.7574,2586.8626,22.2,0.00758,bullish,0.002194,0.0029251527633606944,0.0012432264888380118,1,1,0,0,0.0026017222425797405,0.007552
2024-10-25,7,12.8857,4,2,0,0.5714,0.2857,3.0,0,0,21.0399,2725.5,2742.3999,2725.5,2740.8999,29,0.002194,68.9996,40.0503,36.2639,2672.14,2596.514,2758.176,2586.104,22.0929,0.00714,bullish,0.00073,0.010033201139523662,-0.0008390674902063466,1,1,0,0,0.00620066042927899,0.002194
2024-10-28,4,15.475,4,0,0,1.0,0.0,8.25,0,0,7.3961,2736.1001,2742.8999,2729.5,2742.8999,56,0.00073,78.4095,40.3987,37.0909,2677.48,2601.4,2767.2729,2587.6871,20.5143,0.007052,bullish,0.009297,0.01662477730229961,-0.002479055105146122,1,1,1,0,0.0048974450898195895,0.00073
2024-10-29,5,11.8,2,0,0,0.4,0.0,3.0,0,0,16.3432,2768.3999,2768.3999,2768.3999,2768.3999,848,0.009297,83.6092,42.2455,38.1218,2682.535,2606.732,2780.8898,2584.1802,21.4786,0.006887,bullish,0.007261,-0.010872670527115602,-0.010150231547111255,1,1,0,0,0.0,0.009297
2024-10-30,6,10.0333,5,0,0,0.8333,0.0,6.0,0,0,5.4412,2774.6001,2789.0,2774.6001,2788.5,231,0.007261,83.974,44.8144,39.4603,2689.605,2612.276,2797.1353,2582.0747,21.1071,0.006608,bullish,-0.018003,-0.01789488972565889,-0.04335660749506898,0,1,1,0,0.0051899010599761345,0.007261
2024-10-31,5,7.36,2,1,0,0.4,0.2,11.4,0,0,10.0674,2787.3999,2787.5,2733.5,2738.3,849,-0.018003,65.5013,42.3118,40.0306,2693.665,2616.874,2802.1552,2585.1747,22.3571,0.008046,bullish,0.00011,-0.0008033816601541455,-0.01457112076836009,1,1,0,0,0.019372892996085706,0.018003
2024-11-01,4,14.7,4,0,0,1.0,0.0,5.25,0,0,7.7382,2745.5,2756.0,2734.2,2738.6001,109,0.00011,68.1021,39.8928,40.003,2698.305,2622.068,2806.1115,2590.4985,23.2143,0.007939,bullish,-0.000913,0.0006207185926854208,-0.01865920475209215,0,1,1,0,0.007940265889637655,0.00011
2024-11-04,8,4.8,5,1,0,0.625,0.125,3.75,0,0,7.2962,2736.5,2737.1001,2736.1001,2736.1001,16,-0.000913,65.582,37.3435,39.4711,2702.87,2626.622,2808.8537,2596.8863,22.4214,0.007948,bullish,0.001535,-0.025035633747464092,-0.045648951220754075,1,1,0,0,0.0003654302941713868,0.000913
2024-11-05,9,8.7889,6,0,0,0.6667,0.0,3.0,0,0,13.0633,2743.0,2743.8999,2740.3,2740.3,23,0.001535,64.332,35.2557,38.6281,2709.135,2631.074,2807.8098,2610.4602,22.0786,0.007338,bullish,-0.02653,-0.0152903331751999,-0.0511987738568771,0,1,0,0,0.001312395187750531,0.001535
2024-11-06,6,8.65,4,2,0,0.6667,0.3333,12.3333,1,1,9.1902,2734.5,2734.5,2659.3999,2667.6001,427,-0.02653,45.9234,27.4188,36.3862,2712.215,2634.106,2800.6493,2623.7807,26.5929,0.009728,bearish,0.011546,0.007459851272310303,-0.032538647753087124,1,1,0,0,0.027463923934905873,0.02653
2024-11-07,5,5.84,4,0,0,0.8,0.0,3.0,0,0,9.3831,2662.5,2699.1001,2662.5,2698.3999,676,0.011546,47.4076,23.4232,33.7936,2716.105,2638.054,2793.7586,2638.4513,27.1643,0.009957,bearish,-0.004039,-0.03231541032891383,-0.04825078002708205,0,1,1,0,0.013746516431924925,0.011546
2024-11-08,5,15.38,3,1,0,0.6,0.2,9.6,0,0,12.9363,2688.5,2694.6001,2682.8999,2687.5,1038,-0.004039,43.9986,19.1564,30.8662,2717.6,2641.29,2791.5753,2643.6247,26.5071,0.009567,bearish,-0.028391,-0.032558139534883734,-0.04532093023255823,0,1,0,0,0.00435194346289761,0.004039
2024-11-11,4,1.95,1,3,0,0.25,0.75,3.75,0,0,7.015,2671.7,2671.7,2611.2,2611.2,20,-0.028391,31.0972,9.5085,26.5946,2715.77,2643.638,2798.3285,2633.2114,30.3214,0.011541,bearish,-0.004289,-0.011642156862744946,-0.0002297411151959139,0,1,0,1,0.022644758019238688,0.028391
2024-11-12,6,4.3,3,0,0,0.5,0.0,4.0,0,0,2.0775,2605.5,2605.5,2592.8,2600.0,118,-0.004289,32.8331,0.9478,21.4652,2712.7,2645.84,2807.4392,2617.9608,29.4929,0.011485,bearish,-0.007385,-0.012230769230769267,0.010423115384615489,0,1,0,0,0.004874304356169572,0.004289
2024-11-13,6,9.7167,5,0,0,0.8333,0.0,5.3333,0,0,3.8675,2611.1001,2611.8,2580.8,2580.8,53,-0.007385,26.7852,-7.3018,15.7118,2708.04,2647.588,2818.6358,2597.4442,30.1571,0.011481,bearish,-0.004882,-0.0058508989460633876,0.02611593304401727,0,1,1,0,0.011872390491655222,0.007385
2024-11-14,4,11.55,2,2,0,0.5,0.5,4.5,0,0,19.309,2555.1001,2576.2,2554.2,2568.2,27,-0.004882,24.4904,-14.687,9.6321,2701.9,2648.724,2828.8978,2574.9021,30.85,0.01134,bearish,-0.000973,0.01650965656880321,0.04045638968927667,0,1,0,0,0.008610230182371328,0.004882
2024-11-15,4,2.25,2,1,0,0.5,0.25,6.75,0,0,2.4839,2565.7,2565.7,2565.7,2565.7,20,-0.000973,23.8643,-20.5052,3.6046,2694.5,2650.168,2835.1198,2553.8802,30.0714,0.011064,bearish,0.0175,0.023931129906068715,0.05620294656429037,1,1,0,0,0.0,0.000973
2024-11-18,7,9.6714,5,0,0,0.7143,0.0,4.2857,0,0,6.4059,2591.7,2610.7,2589.3999,2610.6001,136,0.0175,27.9855,-21.2482,-1.3659,2688.875,2652.344,2833.6176,2544.1323,31.4643,0.011892,bearish,0.00632,0.0144027804181881,0.0023748945692601,1,1,1,0,0.008218582397654023,0.0175
2024-11-19,4,7.1,4,0,0,1.0,0.0,4.5,0,0,3.9917,2621.8999,2627.7,2619.3,2627.1001,87,0.00632,27.2548,-20.2719,-5.1471,2683.02,2654.64,2827.8133,2538.2267,31.2143,0.011835,bearish,0.008032,0.01712915316778374,-0.002588443432360976,1,1,1,0,0.003203783637964072,0.00632
2024-11-20,8,10.7,7,0,0,0.875,0.0,4.375,0,0,8.587,2638.5,2648.2,2638.5,2648.2,27,0.008032,36.1682,-17.5928,-7.6362,2679.71,2657.362,2824.5096,2534.9104,28.7928,0.011853,bearish,0.009025,0.0232988067366513,-0.0031342421267275267,1,1,1,0,0.003676331248815546,0.008032
2024-11-21,8,-0.225,4,2,0,0.5,0.25,2.5,0,0,8.1496,2659.3,2672.1001,2655.7,2672.1001,33,0.009025,40.481,-13.3867,-8.7863,2676.57,2659.78,2819.0352,2534.1048,28.9429,0.011915,bearish,0.014146,-0.02069536990773657,-0.005651023328055782,1,0,0,0,0.006167074042041249,0.009025
2024-11-22,12,10.9333,9,2,0,0.75,0.1667,10.4167,0,0,13.159,2687.5,2710.5,2685.6001,2709.8999,41,0.014146,46.5938,-6.9234,-8.4138,2675.02,2662.352,2815.1944,2534.8456,31.5071,0.012379,bullish,-0.034355,-0.033063915017672696,-0.027676299039680385,0,1,1,0,0.009265079069767401,0.014146
2024-11-25,7,4.3429,5,0,0,0.7143,0.0,6.0,0,0,3.1214,2689.3999,2689.3999,2616.8,2616.8,94,-0.034355,36.9588,-9.2075,-8.5725,2668.715,2663.08,2807.3694,2530.0606,37.6,0.014501,bearish,0.001338,0.008827537450320833,0.010661877101803663,1,1,1,0,0.026994832564692112,0.034355
2024-11-26,8,8.3,5,3,0,0.625,0.375,2.125,0,0,10.7426,2625.6001,2625.6001,2620.3,2620.3,177858,0.001338,44.1504,-10.6129,-8.9806,2661.31,2664.2,2793.2025,2529.4175,32.45,0.014274,bearish,0.00748,0.014006029843910861,0.012784795634087631,1,1,0,0,0.0020186242375599883,0.001338
2024-11-27,6,-2.0,2,3,0,0.3333,0.5,3.5,0,0,3.1856,2633.5,2657.8999,2627.2,2639.8999,61653,0.00748,42.5591,-10.0295,-9.1904,2653.88,2665.584,2771.5828,2536.1772,32.5214,0.014282,bearish,0.006478,-0.0018940112085310545,-0.00503799405424421,1,0,0,0,0.011657452059996229,0.00748
2024-11-29,6,10.6833,5,0,0,0.8333,0.0,1.0,0,0,6.8289,2636.3999,2664.3,2620.7,2657.0,3861,0.006478,46.1808,-8.094,-8.9711,2649.815,2666.964,2760.6575,2538.9726,34.5285,0.013941,bullish,-0.008318,-0.004629281144147623,-0.006925065863756075,0,1,1,0,0.016537703555519163,0.006478
2024-12-02,7,5.8571,5,2,0,0.7143,0.2857,0.8571,0,0,6.2692,2649.0,2649.8,2621.7,2634.8999,695,-0.008318,53.4338,-8.2483,-8.8265,2644.63,2667.264,2747.3926,2541.8674,31.6,0.01402,bearish,0.003719,0.007172985964286616,0.011385631765366222,1,1,1,0,0.010607776519441435,0.008318
2024-12-03,8,8.775,6,0,0,0.75,0.0,4.5,0,0,7.669,2639.0,2654.7,2636.0,2644.7,1062,0.003719,56.5028,-7.4935,-8.5599,2640.06,2667.628,2733.3916,2546.7284,31.7,0.014074,bullish,0.003441,-0.006843838620637421,0.020002306499792066,1,1,1,0,0.007086017430844948,0.003719
2024-12-04,9,7.0667,7,1,0,0.7778,0.1111,3.4444,0,0,9.0868,2639.2,2658.3,2637.0,2653.8,249,0.003441,60.9412,-6.0907,-8.0661,2635.735,2667.68,2716.7066,2554.7634,31.0071,0.014103,bullish,-0.010249,-0.005727598161127445,0.030145451804958867,0,1,1,0,0.008070627462867606,0.003441
2024-12-05,7,1.2857,3,1,0,0.4286,0.1429,3.4286,0,0,2.1629,2652.3999,2655.0,2625.7,2626.6001,573,-0.010249,58.386,-7.0921,-7.8713,2633.685,2667.028,2713.3248,2554.0452,31.2,0.01301,bearish,0.004569,0.014581511665974434,0.02318582870685182,1,1,0,0,0.011046599722764347,0.010249
2024-12-06,7,15.8429,6,0,0,0.8571,0.0,7.4286,0,0,15.9645,2620.2,2643.1001,2617.5,2638.6001,571,0.004569,60.1901,-6.8386,-7.6647,2630.695,2666.402,2704.3717,2557.0183,32.85,0.012756,bullish,0.009967,0.02236034175849544,0.006594367975654825,1,1,1,0,0.0097702847110908,0.004569
2024-12-09,6,14.7167,4,0,0,0.6667,0.0,3.0,0,0,10.9932,2632.1001,2677.1001,2630.8,2664.8999,935,0.009967,58.0065,-4.464,-7.0246,2629.565,2666.814,2700.204,2558.926,32.9429,0.012965,bullish,0.012271,0.025854667186561153,-0.005065856319781514,1,1,0,0,0.01759055440178735,0.009967
2024-12-10,8,7.6625,3,0,0,0.375,0.0,2.625,0,0,8.7441,2662.3,2698.2,2661.0,2697.6001,437,0.012271,59.9212,0.0558,-5.6085,2633.885,2668.044,2710.1396,2557.6305,34.3786,0.011433,bullish,0.013419,-0.003744105733092251,-0.019721307098112928,1,1,0,0,0.013972880591969281,0.012271
2024-12-11,7,8.4857,4,0,0,0.5714,0.0,8.2857,0,0,9.8689,2701.8,2733.8,2693.1001,2733.8,3387,0.013419,61.5551,6.4841,-3.19,2640.575,2669.374,2727.0982,2554.0518,35.7786,0.011629,bullish,-0.016936,-0.02845855585631729,-0.03559148438071558,0,1,0,0,0.015063994374120981,0.013419
2024-12-12,5,17.44,4,1,0,0.8,0.2,5.2,0,0,22.8688,2725.1001,2725.1001,2677.3999,2687.5,2365,-0.016936,51.9603,7.7532,-1.0014,2645.91,2670.182,2730.0395,2561.7805,38.1,0.01224,bullish,-0.011721,-0.013432595348837228,-0.035460465116279094,0,1,1,0,0.017504017558841314,0.016936
2024-12-13,5,11.92,3,2,0,0.6,0.4,7.8,0,0,19.6691,2688.2,2689.3,2647.8999,2656.0,1125,-0.011721,43.0272,6.1463,0.4282,2650.3,2670.16,2726.1072,2574.4928,38.3143,0.012537,bullish,-0.001732,-0.004367507530120496,-0.010278614457831403,0,1,0,0,0.015400677032958967,0.011721
2024-12-16,7,3.6286,2,3,0,0.2857,0.4286,2.1429,0,0,5.6026,2658.3,2663.3,2651.0,2651.3999,877,-0.001732,55.8054,4.4503,1.2326,2654.585,2670.272,2719.1056,2590.0644,32.5429,0.012547,bearish,-0.00264,-0.0056196351218086305,-0.014746888992490215,0,1,0,0,0.004627017266674258,0.001732
2024-12-17,6,3.6667,2,3,0,0.3333,0.5,5.5,0,0,12.5713,2651.8,2652.3,2632.5,2644.3999,705,-0.00264,53.9967,2.5125,1.4886,2656.275,2670.264,2717.638,2594.912,33.3286,0.01201,bearish,-0.002987,-0.019739790490840736,-0.009227008365867762,0,1,0,0,0.00746662644241654,0.00264
2024-12-18,7,9.2429,4,2,0,0.5714,0.2857,4.1429,0,0,7.8824,2644.3,2647.1001,2590.2,2636.5,566,-0.002987,49.4134,0.3354,1.2579,2656.745,2670.694,2717.3059,2596.1841,34.7072,0.011962,bearish,-0.016803,-0.0029584676654657027,0.0008723686705860434,0,1,0,0,0.021518019891842943,0.002987
2024-12-19,8,3.25,5,2,0,0.625,0.25,4.375,0,0,4.459,2582.1001,2610.3,2582.1001,2592.2,238,-0.016803,39.7792,-4.908,0.0248,2653.945,2670.418,2720.9995,2586.8905,35.4786,0.012393,bearish,0.014081,0.007754031324743504,0.009644317568088923,1,1,0,0,0.010921303941702364,0.016803
2024-12-20,9,13.1778,5,2,0,0.5556,0.2222,5.0,1,1,14.955,2605.3,2631.6001,2604.8999,2628.7,592,0.014081,49.0646,-6.0485,-1.1899,2651.775,2670.58,2719.1638,2584.3862,35.7715,0.012657,bearish,-0.006239,-0.0033096207250731258,-0.00859736752006679,0,1,0,0,0.010248416689057007,0.014081
2024-12-23,7,7.3571,5,1,0,0.7143,0.1429,3.4286,0,0,7.8526,2620.0,2627.7,2611.1001,2612.3,451,-0.006239,45.2071,-8.1814,-2.5882,2646.895,2669.674,2710.5957,2583.1943,35.6143,0.012207,bearish,0.002948,0.010144317268307557,0.006469394786203564,1,1,1,0,0.006335839694656377,0.006239
2024-12-24,5,6.6,4,0,0,0.8,0.0,3.0,0,0,6.5376,2613.0,2620.0,2609.5,2620.0,35,0.002948,44.9792,-9.145,-3.8996,2647.055,2669.118,2710.4527,2583.6572,34.8429,0.009519,bearish,0.007176,-0.0010687022900763843,0.014847290076335895,1,1,1,0,0.004018369690011481,0.002948
2024-12-26,4,7.65,3,1,0,0.75,0.25,3.75,0,0,9.6421,2628.5,2638.8,2627.8999,2638.8,84,0.007176,51.8586,-8.296,-4.7788,2647.98,2668.666,2710.2642,2585.6958,34.0929,0.009647,bearish,-0.008186,-0.01239195846596941,0.0023495528270425226,0,1,1,0,0.004146889861137642,0.007176
2024-12-27,7,10.9143,3,1,0,0.4286,0.1429,1.2857,0,0,12.7852,2617.7,2617.7,2616.3999,2617.2,642,-0.008186,46.8324,-9.2593,-5.6749,2646.845,2667.53,2710.56,2583.13,33.8643,0.009678,bearish,-0.004241,0.004585052728106387,0.008100221610881864,0,1,0,0,0.0004966573709744927,0.008186
2024-12-30,5,7.0,3,0,0,0.6,0.0,2.4,0,0,9.0322,2620.7,2626.8999,2597.0,2606.1001,794,-0.004241,40.8866,-10.7941,-6.6988,2644.3,2665.832,2710.3312,2578.2688,32.6929,0.009574,bearish,0.008864,0.02026008133762769,0.01941594645577882,1,1,0,0,0.011409127332392067,0.004241
2024-12-31,4,7.25,2,0,0,0.5,0.0,3.75,0,0,11.0868,2608.3999,2629.2,2604.8999,2629.2,401,0.008864,39.0735,-10.0307,-7.3652,2644.015,2664.142,2710.2659,2577.7641,31.7714,0.009646,bearish,0.011296,0.006009432527004588,0.013426137228054191,1,1,0,0,0.009316094514495239,0.008864
2025-01-02,4,10.275,2,0,0,0.5,0.0,0.75,0,0,12.0602,2633.0,2663.1001,2633.0,2658.8999,1728,0.011296,37.7814,-6.9492,-7.282,2644.725,2662.858,2711.3103,2578.1397,31.2857,0.009947,bullish,-0.005228,-0.007709955534617952,0.009364812868660533,0,1,0,0,0.011431864793011816,0.011296
2025-01-03,7,6.9857,4,0,0,0.5714,0.0,4.2857,0,0,6.8873,2658.7,2658.7,2641.8,2645.0,591,-0.005228,42.2473,-5.5645,-6.9385,2644.285,2660.874,2710.734,2577.836,28.4786,0.009992,bullish,-0.002495,0.004423440453686034,0.02400756143667304,0,1,0,0,0.006356490013916439,0.005228
2025-01-06,5,3.82,3,1,0,0.6,0.2,4.0,0,0,5.1935,2645.5,2647.0,2617.3,2638.3999,960,-0.002495,46.4687,-4.9427,-6.5393,2644.875,2659.354,2710.8708,2578.8791,27.6429,0.009725,bearish,0.006936,0.009892397282155851,0.013303555689188729,1,1,0,0,0.011226611226611158,0.002495
2025-01-07,7,8.8714,5,1,0,0.7143,0.1429,4.4571,0,0,7.5487,2653.3999,2657.5,2653.0,2656.7,643,0.006936,51.008,-2.9393,-5.8193,2645.78,2657.79,2711.9098,2579.6502,28.1286,0.009794,bullish,0.002936,0.010200624835322136,0.007829261866225012,1,1,1,0,0.00169593735192347,0.006936
2025-01-08,5,15.94,4,0,0,0.8,0.0,10.2,0,0,11.3586,2655.5,2676.8999,2653.5,2664.5,999,0.002936,53.8112,-0.7141,-4.7983,2645.76,2656.262,2711.8657,2579.6543,28.3857,0.009556,bullish,0.007243,0.016513417151435617,0.018014636892475178,1,1,1,0,0.008811862172848763,0.002936
2025-01-09,8,18.375,7,0,0,0.875,0.0,3.875,0,0,15.6068,2669.7,2686.3,2667.8999,2683.8,1139,0.007243,58.5969,2.5771,-3.3232,2645.07,2655.08,2709.1546,2580.9854,25.8786,0.009279,bullish,0.009203,-0.0038378418660109936,0.02332509874059152,1,1,1,0,0.006892197625201444,0.007243
2025-01-10,7,15.1429,3,1,0,0.4286,0.1429,8.1429,0,0,18.8144,2686.1001,2720.1001,2683.7,2708.5,403,0.009203,72.7593,7.0967,-1.2392,2643.805,2653.882,2701.1604,2586.4496,24.5929,0.008996,bullish,-0.012922,-0.011445449510799288,0.013217648144729699,0,1,0,0,0.013551282024076575,0.009203
2025-01-13,8,6.6875,4,1,0,0.5,0.125,4.875,0,0,4.9706,2711.1001,2711.2,2673.5,2673.5,765,-0.012922,58.8189,7.7648,0.5616,2643.105,2651.582,2698.524,2587.6859,24.4714,0.008647,bullish,0.001496,0.01458761922573415,0.03048438376659801,1,1,0,0,0.013905794182959093,0.012922
2025-01-14,7,2.1714,2,2,0,0.2857,0.2857,4.7,0,0,12.0184,2673.6001,2688.3,2670.8,2677.5,794,0.001496,63.4934,8.5188,2.153,2644.18,2650.366,2701.4552,2586.9047,24.4643,0.008216,bullish,0.013072,0.025732922502334166,0.033650830999066406,1,1,0,0,0.006545481502637586,0.001496
2025-01-15,9,7.0778,8,1,0,0.8889,0.1111,6.7778,0,0,6.8414,2690.8,2712.5,2690.8,2712.5,930,0.013072,67.1997,11.8045,4.0833,2647.235,2649.844,2712.1414,2582.3286,26.2143,0.008665,bullish,0.012498,0.011723502304147537,0.018654414746543724,1,1,1,0,0.00806451612903219,0.013072
2025-01-16,8,9.85,5,0,0,0.625,0.0,3.375,0,0,6.0585,2731.7,2749.8,2731.7,2746.3999,1721,0.012498,68.9437,16.9485,6.6564,2652.335,2650.05,2730.8963,2573.7737,27.5357,0.00897,bullish,-0.000765,0.003131408503182609,0.011251129160032569,0,1,0,0,0.006625910605117826,0.012498
2025-01-17,8,16.3375,6,2,0,0.75,0.25,11.75,0,0,15.5692,2736.0,2751.6001,2725.5,2744.3,1214,-0.000765,74.0265,20.618,9.4487,2657.725,2650.13,2745.914,2569.5359,27.8,0.00892,bullish,0.003899,0.00849036184090668,-0.002477863207375308,1,1,1,0,0.009539510233918169,0.000765
2025-01-21,7,9.0857,3,2,0,0.4286,0.2857,4.1429,0,0,8.9953,2746.0,2755.0,2724.8,2755.0,1439,0.003899,78.1901,24.1116,12.3813,2665.865,2651.878,2758.5284,2573.2016,27.8215,0.007741,bullish,0.004574,0.0029401451905626264,0.004283121597096207,1,1,0,0,0.010997815003641595,0.003899
2025-01-22,9,10.6111,9,0,0,1.0,0.0,7.9778,0,0,2.1086,2754.5,2768.8,2753.5,2767.6001,2079,0.004574,77.2871,27.5792,15.4209,2672.81,2653.262,2774.1589,2571.4611,27.1786,0.00731,bullish,-0.001626,0.003504805481109763,0.0005419858165203184,0,1,1,0,0.005554547104737768,0.004574
2025-01-23,5,2.52,2,1,0,0.4,0.2,2.4,0,0,8.684,2760.0,2765.0,2745.3999,2763.1001,2201,-0.001626,72.8109,29.6226,18.2612,2680.35,2654.774,2785.1243,2575.5757,26.3429,0.007085,bullish,0.005139,-0.009264991883573104,0.021678512479515355,1,1,0,0,0.007101485507246417,0.001626
2025-01-24,7,18.5143,5,0,0,0.7143,0.0,7.7143,0,0,17.667,2759.8,2792.0,2759.8,2777.3,1593,0.005139,78.9244,32.0188,21.0127,2688.215,2658.096,2797.4361,2578.9939,27.4215,0.007104,bullish,-0.01433,-0.0037806502718467083,0.012674179958952925,0,1,1,0,0.011667512138560699,0.005139
2025-01-27,8,1.8375,3,5,0,0.375,0.625,7.25,0,0,9.6405,2761.1001,2762.2,2737.5,2737.5,984,-0.01433,68.9195,30.3563,22.8814,2693.15,2660.846,2801.8882,2584.4118,28.1429,0.008001,bullish,0.010703,0.011543415525114176,0.03521457534246575,1,1,0,1,0.008945709719107908,0.01433
2025-01-28,8,12.975,5,0,0,0.625,0.0,7.375,0,0,13.6848,2738.0,2766.8,2738.0,2766.8,2307,0.010703,70.1722,31.0452,24.5142,2700.63,2664.566,2807.9425,2593.3175,28.8715,0.007865,bullish,0.000831,0.020312274107271877,0.0312635535636836,1,1,0,0,0.010518626734843018,0.010703
2025-01-29,8,3.675,4,2,0,0.5,0.25,5.625,0,0,4.5327,2769.1001,2769.1001,2769.1001,2769.1001,125692,0.000831,69.5587,31.4146,25.8943,2708.78,2668.584,2810.4758,2607.0842,27.3643,0.007706,bullish,0.019465,0.015672925655522585,0.03701563551277909,1,1,0,0,0.0,0.000831
2025-01-30,11,11.4273,5,4,0,0.4545,0.3636,9.1818,0,0,19.3102,2772.5,2829.5,2770.0,2823.0,40141,0.019465,73.0464,35.6457,27.8445,2718.47,2673.73,2825.0533,2611.8867,30.1215,0.008454,bullish,-0.003719,0.0038611052072263785,0.011689691817215797,0,1,0,0,0.02146077547339946,0.019465
2025-01-31,7,24.1143,6,0,0,0.8571,0.0,10.2857,0,0,14.0218,2829.0,2838.0,2804.0,2812.5,3443,-0.003719,68.0681,37.7168,29.819,2726.15,2677.768,2836.7211,2615.5789,29.95,0.008401,bullish,0.007609,0.014506666666666668,0.019484444444444415,1,1,1,0,0.012018381053375752,0.003719
2025-02-03,7,9.0286,5,0,0,0.7143,0.0,4.7143,0,0,8.6452,2818.2,2848.3999,2780.8999,2833.8999,2649,0.007609,79.2487,40.6168,31.9786,2735.595,2681.904,2849.2093,2621.9807,32.0786,0.00824,bullish,0.006846,0.013303292752154139,0.028370832717133032,1,1,1,0,0.023951458377687886,0.007609
2025-02-04,9,15.0556,8,1,0,0.8889,0.1111,4.8889,0,0,10.5225,2827.6001,2853.3,2816.1001,2853.3,2187,0.006846,80.3522,43.9736,34.3776,2746.34,2686.006,2861.8821,2630.7979,33.4857,0.008148,bullish,0.006414,0.0009462727368310109,0.020747905933480526,1,1,1,0,0.013155997554251066,0.006846
2025-02-05,5,9.42,4,1,0,0.8,0.2,6.4,0,0,9.4521,2850.0,2880.5,2848.0,2871.6001,4519,0.006414,79.1499,47.5623,37.0145,2757.085,2689.996,2877.3987,2636.7713,33.3072,0.008138,bullish,-0.005433,-0.0014974578110649173,0.01302406278645818,0,1,1,0,0.011403508771929825,0.006414
2025-02-06,8,6.75,5,1,0,0.625,0.125,2.5,0,0,8.35,2865.2,2871.7,2836.3,2856.0,3116,-0.005433,71.524,48.5875,39.3291,2766.66,2692.918,2886.4288,2646.8912,33.1714,0.008403,bullish,0.003957,0.020413165266106592,0.024474754901960827,1,1,0,0,0.012355158453161957,0.005433
2025-02-07,9,17.6889,5,2,0,0.5556,0.2222,5.6667,0,0,20.1462,2859.8999,2889.5,2857.8,2867.3,1822,0.003957,73.3131,49.7384,41.411,2775.835,2697.928,2896.9836,2654.6864,33.7,0.008358,bullish,0.016392,0.015763959125309368,0.005684825445541053,1,1,0,0,0.01108430403455723,0.003957
2025-02-10,5,13.16,4,0,0,0.8,0.0,9.2,0,0,6.4733,2864.2,2916.1001,2863.8,2914.3,2237,0.016392,76.5411,53.8226,43.8933,2786.125,2703.808,2917.7037,2654.5463,35.2786,0.008768,bullish,-0.000618,-0.0018186185361837026,0.00593627972411892,0,1,1,0,0.018259932965575005,0.016392
2025-02-11,7,4.5429,4,1,0,0.5714,0.1429,2.1429,0,0,3.2999,2925.5,2945.3999,2890.0,2912.5,2554,-0.000618,75.0432,56.2655,46.3677,2798.075,2709.26,2929.9974,2666.1526,38.1429,0.007931,bullish,-0.001202,0.004600824034334705,0.0023690643776823617,0,1,0,0,0.018936899675269146,0.000618
2025-02-12,6,7.5,4,2,0,0.6667,0.3333,3.8333,0,0,8.6346,2902.0,2912.3,2868.6001,2909.0,2504,-0.001202,75.3035,57.259,48.546,2809.65,2714.3,2937.5917,2681.7083,39.6928,0.008005,bullish,0.00581,-0.00873148848401506,0.010656583018219257,1,1,0,0,0.015058545830461775,0.001202
2025-02-13,4,10.1,2,0,0,0.5,0.0,0.75,0,0,14.5717,2911.3,2937.7,2910.6001,2925.8999,4670,0.00581,75.5326,58.7331,50.5834,2820.32,2720.12,2949.7333,2690.9067,39.4428,0.007741,bullish,-0.014457,0.0019481869492528059,0.003998838101057389,0,1,0,0,0.009308521966131867,0.00581
2025-02-14,9,3.0333,5,4,0,0.5556,0.4444,5.0,0,0,17.7034,2937.3,2944.3999,2874.8,2883.6001,1992,-0.014457,74.8893,55.8443,51.6356,2827.18,2724.898,2954.6254,2699.7346,41.5714,0.008463,bullish,0.016646,0.012414966971321606,0.022298445613176288,1,1,0,0,0.023695196268682023,0.014457
2025-02-18,11,6.3545,5,4,0,0.4545,0.3636,3.1818,0,0,10.5608,2879.2,2936.3999,2873.8,2931.6001,4010,0.016646,76.3934,56.7737,52.6632,2836.545,2730.454,2965.8602,2707.2298,43.95,0.008992,bullish,-0.004162,0.0028652953040899654,-0.009244132581384568,0,1,0,0,0.021742115865518098,0.016646
